time,hazium,floor,zone,code
2016-06-11 02:50:00, 0.000,2,2,f2z2
2016-06-11 02:55:00, 0.000,2,2,f2z2
2016-06-11 03:00:00, 0.000,2,2,f2z2
2016-06-11 03:05:00, 0.000,2,2,f2z2
2016-06-11 03:10:00, 0.000,2,2,f2z2
2016-06-11 03:15:00, 0.000,2,2,f2z2
2016-06-11 03:20:00, 0.000,2,2,f2z2
2016-06-11 03:25:00, 0.000,2,2,f2z2
2016-06-11 03:30:00, 0.000,2,2,f2z2
2016-06-11 03:35:00, 0.000,2,2,f2z2
2016-06-11 03:40:00, 0.000,2,2,f2z2
2016-06-11 03:45:00, 0.000,2,2,f2z2
2016-06-11 03:50:00, 0.000,2,2,f2z2
2016-06-11 03:55:00, 0.000,2,2,f2z2
2016-06-11 04:00:00, 0.000,2,2,f2z2
2016-06-11 04:05:00, 0.000,2,2,f2z2
2016-06-11 04:10:00, 0.000,2,2,f2z2
2016-06-11 04:15:00, 0.000,2,2,f2z2
2016-06-11 04:20:00, 0.000,2,2,f2z2
2016-06-11 04:25:00, 0.000,2,2,f2z2
2016-06-11 04:30:00, 0.000,2,2,f2z2
2016-06-11 04:35:00, 0.000,2,2,f2z2
2016-06-11 04:40:00, 0.000,2,2,f2z2
2016-06-11 04:45:00, 0.000,2,2,f2z2
2016-06-11 04:50:00, 0.000,2,2,f2z2
2016-06-11 04:55:00, 0.000,2,2,f2z2
2016-06-11 05:00:00, 0.000,2,2,f2z2
2016-06-11 05:05:00, 0.000,2,2,f2z2
2016-06-11 05:10:00, 0.000,2,2,f2z2
2016-06-11 05:15:00, 0.000,2,2,f2z2
2016-06-11 05:20:00, 0.000,2,2,f2z2
2016-06-11 05:25:00, 0.000,2,2,f2z2
2016-06-11 05:30:00, 0.000,2,2,f2z2
2016-06-11 05:35:00, 0.000,2,2,f2z2
2016-06-11 05:40:00, 0.000,2,2,f2z2
2016-06-11 05:45:00, 0.000,2,2,f2z2
2016-06-11 05:50:00, 0.000,2,2,f2z2
2016-06-11 05:55:00, 0.000,2,2,f2z2
2016-06-11 06:00:00, 0.000,2,2,f2z2
2016-06-11 06:05:00, 0.000,2,2,f2z2
2016-06-11 06:10:00, 0.000,2,2,f2z2
2016-06-11 06:15:00, 0.000,2,2,f2z2
2016-06-11 06:20:00, 0.000,2,2,f2z2
2016-06-11 06:25:00, 0.000,2,2,f2z2
2016-06-11 06:30:00, 0.000,2,2,f2z2
2016-06-11 06:35:00, 0.000,2,2,f2z2
2016-06-11 06:40:00, 0.000,2,2,f2z2
2016-06-11 06:45:00, 0.000,2,2,f2z2
2016-06-11 06:50:00, 0.000,2,2,f2z2
2016-06-11 06:55:00, 0.000,2,2,f2z2
2016-06-11 07:00:00, 0.000,2,2,f2z2
2016-06-11 07:05:00, 0.000,2,2,f2z2
2016-06-11 07:10:00, 0.000,2,2,f2z2
2016-06-11 07:15:00, 0.000,2,2,f2z2
2016-06-11 07:20:00, 0.000,2,2,f2z2
2016-06-11 07:25:00, 0.000,2,2,f2z2
2016-06-11 07:30:00, 0.000,2,2,f2z2
2016-06-11 07:35:00, 0.000,2,2,f2z2
2016-06-11 07:40:00, 0.000,2,2,f2z2
2016-06-11 07:45:00, 0.000,2,2,f2z2
2016-06-11 07:50:00, 0.000,2,2,f2z2
2016-06-11 07:55:00, 0.000,2,2,f2z2
2016-06-11 08:00:00, 0.000,2,2,f2z2
2016-06-11 08:05:00, 0.000,2,2,f2z2
2016-06-11 08:10:00, 0.000,2,2,f2z2
2016-06-11 08:15:00, 0.000,2,2,f2z2
2016-06-11 08:20:00, 0.000,2,2,f2z2
2016-06-11 08:25:00, 0.000,2,2,f2z2
2016-06-11 08:30:00, 0.000,2,2,f2z2
2016-06-11 08:35:00, 0.000,2,2,f2z2
2016-06-11 08:40:00, 0.000,2,2,f2z2
2016-06-11 08:45:00, 0.000,2,2,f2z2
2016-06-11 08:50:00, 0.000,2,2,f2z2
2016-06-11 08:55:00, 0.000,2,2,f2z2
2016-06-11 09:00:00, 0.000,2,2,f2z2
2016-06-11 09:05:00, 0.000,2,2,f2z2
2016-06-11 09:10:00, 0.000,2,2,f2z2
2016-06-11 09:15:00, 0.000,2,2,f2z2
2016-06-11 09:20:00, 0.000,2,2,f2z2
2016-06-11 09:25:00, 0.000,2,2,f2z2
2016-06-11 09:30:00, 0.000,2,2,f2z2
2016-06-11 09:35:00, 0.000,2,2,f2z2
2016-06-11 09:40:00, 0.000,2,2,f2z2
2016-06-11 09:45:00, 0.000,2,2,f2z2
2016-06-11 09:50:00, 0.000,2,2,f2z2
2016-06-11 09:55:00, 0.000,2,2,f2z2
2016-06-11 10:00:00, 0.000,2,2,f2z2
2016-06-11 10:05:00, 0.000,2,2,f2z2
2016-06-11 10:10:00, 0.000,2,2,f2z2
2016-06-11 10:15:00, 0.000,2,2,f2z2
2016-06-11 10:20:00, 0.000,2,2,f2z2
2016-06-11 10:25:00, 0.000,2,2,f2z2
2016-06-11 10:30:00, 0.000,2,2,f2z2
2016-06-11 10:35:00, 0.000,2,2,f2z2
2016-06-11 10:40:00, 0.000,2,2,f2z2
2016-06-11 10:45:00, 0.000,2,2,f2z2
2016-06-11 10:50:00, 0.000,2,2,f2z2
2016-06-11 10:55:00, 0.000,2,2,f2z2
2016-06-11 11:00:00, 0.000,2,2,f2z2
2016-06-11 11:05:00, 0.000,2,2,f2z2
2016-06-11 11:10:00, 0.030,2,2,f2z2
2016-06-11 11:15:00, 0.083,2,2,f2z2
2016-06-11 11:20:00, 0.155,2,2,f2z2
2016-06-11 11:25:00, 0.243,2,2,f2z2
2016-06-11 11:30:00, 0.342,2,2,f2z2
2016-06-11 11:35:00, 0.450,2,2,f2z2
2016-06-11 11:40:00, 0.565,2,2,f2z2
2016-06-11 11:45:00, 0.685,2,2,f2z2
2016-06-11 11:50:00, 0.809,2,2,f2z2
2016-06-11 11:55:00, 0.936,2,2,f2z2
2016-06-11 12:00:00, 1.064,2,2,f2z2
2016-06-11 12:05:00, 1.194,2,2,f2z2
2016-06-11 12:10:00, 1.323,2,2,f2z2
2016-06-11 12:15:00, 1.453,2,2,f2z2
2016-06-11 12:20:00, 1.583,2,2,f2z2
2016-06-11 12:25:00, 1.711,2,2,f2z2
2016-06-11 12:30:00, 1.839,2,2,f2z2
2016-06-11 12:35:00, 1.965,2,2,f2z2
2016-06-11 12:40:00, 2.090,2,2,f2z2
2016-06-11 12:45:00, 2.214,2,2,f2z2
2016-06-11 12:50:00, 2.336,2,2,f2z2
2016-06-11 12:55:00, 2.457,2,2,f2z2
2016-06-11 13:00:00, 2.576,2,2,f2z2
2016-06-11 13:05:00, 2.693,2,2,f2z2
2016-06-11 13:10:00, 2.809,2,2,f2z2
2016-06-11 13:15:00, 2.923,2,2,f2z2
2016-06-11 13:20:00, 3.035,2,2,f2z2
2016-06-11 13:25:00, 3.145,2,2,f2z2
2016-06-11 13:30:00, 3.254,2,2,f2z2
2016-06-11 13:35:00, 3.362,2,2,f2z2
2016-06-11 13:40:00, 3.467,2,2,f2z2
2016-06-11 13:45:00, 3.571,2,2,f2z2
2016-06-11 13:50:00, 3.673,2,2,f2z2
2016-06-11 13:55:00, 3.774,2,2,f2z2
2016-06-11 14:00:00, 3.873,2,2,f2z2
2016-06-11 14:05:00, 3.971,2,2,f2z2
2016-06-11 14:10:00, 4.067,2,2,f2z2
2016-06-11 14:15:00, 4.161,2,2,f2z2
2016-06-11 14:20:00, 4.254,2,2,f2z2
2016-06-11 14:25:00, 4.345,2,2,f2z2
2016-06-11 14:30:00, 4.435,2,2,f2z2
2016-06-11 14:35:00, 4.524,2,2,f2z2
2016-06-11 14:40:00, 4.611,2,2,f2z2
2016-06-11 14:45:00, 4.697,2,2,f2z2
2016-06-11 14:50:00, 4.781,2,2,f2z2
2016-06-11 14:55:00, 4.864,2,2,f2z2
2016-06-11 15:00:00, 4.946,2,2,f2z2
2016-06-11 15:05:00, 5.026,2,2,f2z2
2016-06-11 15:10:00, 5.105,2,2,f2z2
2016-06-11 15:15:00, 5.183,2,2,f2z2
2016-06-11 15:20:00, 5.260,2,2,f2z2
2016-06-11 15:25:00, 5.335,2,2,f2z2
2016-06-11 15:30:00, 5.409,2,2,f2z2
2016-06-11 15:35:00, 5.482,2,2,f2z2
2016-06-11 15:40:00, 5.554,2,2,f2z2
2016-06-11 15:45:00, 5.625,2,2,f2z2
2016-06-11 15:50:00, 5.694,2,2,f2z2
2016-06-11 15:55:00, 5.763,2,2,f2z2
2016-06-11 16:00:00, 5.830,2,2,f2z2
2016-06-11 16:05:00, 5.896,2,2,f2z2
2016-06-11 16:10:00, 5.961,2,2,f2z2
2016-06-11 16:15:00, 6.025,2,2,f2z2
2016-06-11 16:20:00, 6.088,2,2,f2z2
2016-06-11 16:25:00, 6.151,2,2,f2z2
2016-06-11 16:30:00, 6.212,2,2,f2z2
2016-06-11 16:35:00, 6.272,2,2,f2z2
2016-06-11 16:40:00, 6.331,2,2,f2z2
2016-06-11 16:45:00, 6.389,2,2,f2z2
2016-06-11 16:50:00, 6.446,2,2,f2z2
2016-06-11 16:55:00, 6.503,2,2,f2z2
2016-06-11 17:00:00, 6.558,2,2,f2z2
2016-06-11 17:05:00, 6.695,2,2,f2z2
2016-06-11 17:10:00, 6.833,2,2,f2z2
2016-06-11 17:15:00, 6.973,2,2,f2z2
2016-06-11 17:20:00, 7.113,2,2,f2z2
2016-06-11 17:25:00, 7.253,2,2,f2z2
2016-06-11 17:30:00, 7.394,2,2,f2z2
2016-06-11 17:35:00, 7.535,2,2,f2z2
2016-06-11 17:40:00, 7.675,2,2,f2z2
2016-06-11 17:45:00, 7.815,2,2,f2z2
2016-06-11 17:50:00, 7.954,2,2,f2z2
2016-06-11 17:55:00, 8.094,2,2,f2z2
2016-06-11 18:00:00, 8.233,2,2,f2z2
2016-06-11 18:05:00, 8.083,2,2,f2z2
2016-06-11 18:10:00, 8.053,2,2,f2z2
2016-06-11 18:15:00, 8.020,2,2,f2z2
2016-06-11 18:20:00, 7.986,2,2,f2z2
2016-06-11 18:25:00, 7.950,2,2,f2z2
2016-06-11 18:30:00, 7.916,2,2,f2z2
2016-06-11 18:35:00, 7.882,2,2,f2z2
2016-06-11 18:40:00, 7.849,2,2,f2z2
2016-06-11 18:45:00, 7.817,2,2,f2z2
2016-06-11 18:50:00, 7.787,2,2,f2z2
2016-06-11 18:55:00, 7.758,2,2,f2z2
2016-06-11 19:00:00, 7.731,2,2,f2z2
2016-06-11 19:05:00, 7.704,2,2,f2z2
2016-06-11 19:10:00, 7.564,2,2,f2z2
2016-06-11 19:15:00, 7.582,2,2,f2z2
2016-06-11 19:20:00, 7.593,2,2,f2z2
2016-06-11 19:25:00, 7.598,2,2,f2z2
2016-06-11 19:30:00, 7.599,2,2,f2z2
2016-06-11 19:35:00, 7.597,2,2,f2z2
2016-06-11 19:40:00, 7.591,2,2,f2z2
2016-06-11 19:45:00, 7.583,2,2,f2z2
2016-06-11 19:50:00, 7.574,2,2,f2z2
2016-06-11 19:55:00, 7.563,2,2,f2z2
2016-06-11 20:00:00, 7.551,2,2,f2z2
2016-06-11 20:05:00, 7.538,2,2,f2z2
2016-06-11 20:10:00, 7.525,2,2,f2z2
2016-06-11 20:15:00, 7.388,2,2,f2z2
2016-06-11 20:20:00, 7.417,2,2,f2z2
2016-06-11 20:25:00, 7.438,2,2,f2z2
2016-06-11 20:30:00, 7.452,2,2,f2z2
2016-06-11 20:35:00, 7.461,2,2,f2z2
2016-06-11 20:40:00, 7.436,2,2,f2z2
2016-06-11 20:45:00, 7.384,2,2,f2z2
2016-06-11 20:50:00, 7.312,2,2,f2z2
2016-06-11 20:55:00, 7.224,2,2,f2z2
2016-06-11 21:00:00, 7.123,2,2,f2z2
2016-06-11 21:05:00, 7.014,2,2,f2z2
2016-06-11 21:10:00, 6.898,2,2,f2z2
2016-06-11 21:15:00, 6.777,2,2,f2z2
2016-06-11 21:20:00, 6.653,2,2,f2z2
2016-06-11 21:25:00, 6.539,2,2,f2z2
2016-06-11 21:30:00, 6.422,2,2,f2z2
2016-06-11 21:35:00, 6.303,2,2,f2z2
2016-06-11 21:40:00, 6.183,2,2,f2z2
2016-06-11 21:45:00, 6.062,2,2,f2z2
2016-06-11 21:50:00, 5.942,2,2,f2z2
2016-06-11 21:55:00, 5.822,2,2,f2z2
2016-06-11 22:00:00, 5.702,2,2,f2z2
2016-06-11 22:05:00, 5.584,2,2,f2z2
2016-06-11 22:10:00, 5.468,2,2,f2z2
2016-06-11 22:15:00, 5.353,2,2,f2z2
2016-06-11 22:20:00, 5.239,2,2,f2z2
2016-06-11 22:25:00, 5.144,2,2,f2z2
2016-06-11 22:30:00, 5.040,2,2,f2z2
2016-06-11 22:35:00, 4.938,2,2,f2z2
2016-06-11 22:40:00, 4.837,2,2,f2z2
2016-06-11 22:45:00, 4.737,2,2,f2z2
2016-06-11 22:50:00, 4.638,2,2,f2z2
2016-06-11 22:55:00, 4.541,2,2,f2z2
2016-06-11 23:00:00, 4.446,2,2,f2z2
2016-06-11 23:05:00, 4.352,2,2,f2z2
2016-06-11 23:10:00, 4.259,2,2,f2z2
2016-06-11 23:15:00, 4.168,2,2,f2z2
2016-06-11 23:20:00, 4.079,2,2,f2z2
2016-06-11 23:25:00, 3.992,2,2,f2z2
2016-06-11 23:30:00, 3.919,2,2,f2z2
2016-06-11 23:35:00, 3.839,2,2,f2z2
2016-06-11 23:40:00, 3.761,2,2,f2z2
2016-06-11 23:45:00, 3.683,2,2,f2z2
2016-06-11 23:50:00, 3.606,2,2,f2z2
2016-06-11 23:55:00, 3.531,2,2,f2z2
2016-06-12 00:00:00, 3.457,2,2,f2z2
2016-06-12 00:05:00, 3.384,2,2,f2z2
2016-06-12 00:10:00, 3.312,2,2,f2z2
2016-06-12 00:15:00, 3.242,2,2,f2z2
2016-06-12 00:20:00, 3.173,2,2,f2z2
2016-06-12 00:25:00, 3.105,2,2,f2z2
2016-06-12 00:30:00, 3.038,2,2,f2z2
2016-06-12 00:35:00, 2.982,2,2,f2z2
2016-06-12 00:40:00, 2.922,2,2,f2z2
2016-06-12 00:45:00, 2.862,2,2,f2z2
2016-06-12 00:50:00, 2.803,2,2,f2z2
2016-06-12 00:55:00, 2.745,2,2,f2z2
2016-06-12 01:00:00, 2.687,2,2,f2z2
2016-06-12 01:05:00, 2.631,2,2,f2z2
2016-06-12 01:10:00, 2.575,2,2,f2z2
2016-06-12 01:15:00, 2.521,2,2,f2z2
2016-06-12 01:20:00, 2.467,2,2,f2z2
2016-06-12 01:25:00, 2.414,2,2,f2z2
2016-06-12 01:30:00, 2.363,2,2,f2z2
2016-06-12 01:35:00, 2.312,2,2,f2z2
2016-06-12 01:40:00, 2.270,2,2,f2z2
2016-06-12 01:45:00, 2.224,2,2,f2z2
2016-06-12 01:50:00, 2.178,2,2,f2z2
2016-06-12 01:55:00, 2.133,2,2,f2z2
2016-06-12 02:00:00, 2.089,2,2,f2z2
2016-06-12 02:05:00, 2.045,2,2,f2z2
2016-06-12 02:10:00, 2.002,2,2,f2z2
2016-06-12 02:15:00, 1.960,2,2,f2z2
2016-06-12 02:20:00, 1.918,2,2,f2z2
2016-06-12 02:25:00, 1.878,2,2,f2z2
2016-06-12 02:30:00, 1.837,2,2,f2z2
2016-06-12 02:35:00, 1.798,2,2,f2z2
2016-06-12 02:40:00, 1.760,2,2,f2z2
2016-06-12 02:45:00, 1.727,2,2,f2z2
2016-06-12 02:50:00, 1.692,2,2,f2z2
2016-06-12 02:55:00, 1.657,2,2,f2z2
2016-06-12 03:00:00, 1.623,2,2,f2z2
2016-06-12 03:05:00, 1.590,2,2,f2z2
2016-06-12 03:10:00, 1.556,2,2,f2z2
2016-06-12 03:15:00, 1.524,2,2,f2z2
2016-06-12 03:20:00, 1.492,2,2,f2z2
2016-06-12 03:25:00, 1.460,2,2,f2z2
2016-06-12 03:30:00, 1.429,2,2,f2z2
2016-06-12 03:35:00, 1.398,2,2,f2z2
2016-06-12 03:40:00, 1.368,2,2,f2z2
2016-06-12 03:45:00, 1.339,2,2,f2z2
2016-06-12 03:50:00, 1.315,2,2,f2z2
2016-06-12 03:55:00, 1.288,2,2,f2z2
2016-06-12 04:00:00, 1.261,2,2,f2z2
2016-06-12 04:05:00, 1.235,2,2,f2z2
2016-06-12 04:10:00, 1.210,2,2,f2z2
2016-06-12 04:15:00, 1.185,2,2,f2z2
2016-06-12 04:20:00, 1.160,2,2,f2z2
2016-06-12 04:25:00, 1.135,2,2,f2z2
2016-06-12 04:30:00, 1.111,2,2,f2z2
2016-06-12 04:35:00, 1.088,2,2,f2z2
2016-06-12 04:40:00, 1.064,2,2,f2z2
2016-06-12 04:45:00, 1.042,2,2,f2z2
2016-06-12 04:50:00, 1.019,2,2,f2z2
2016-06-12 04:55:00, 1.001,2,2,f2z2
2016-06-12 05:00:00, 0.980,2,2,f2z2
2016-06-12 05:05:00, 0.960,2,2,f2z2
2016-06-12 05:10:00, 0.940,2,2,f2z2
2016-06-12 05:15:00, 0.921,2,2,f2z2
2016-06-12 05:20:00, 0.902,2,2,f2z2
2016-06-12 05:25:00, 0.883,2,2,f2z2
2016-06-12 05:30:00, 0.864,2,2,f2z2
2016-06-12 05:35:00, 0.846,2,2,f2z2
2016-06-12 05:40:00, 0.828,2,2,f2z2
2016-06-12 05:45:00, 0.810,2,2,f2z2
2016-06-12 05:50:00, 0.793,2,2,f2z2
2016-06-12 05:55:00, 0.776,2,2,f2z2
2016-06-12 06:00:00, 0.762,2,2,f2z2
2016-06-12 06:05:00, 0.746,2,2,f2z2
2016-06-12 06:10:00, 0.731,2,2,f2z2
2016-06-12 06:15:00, 0.716,2,2,f2z2
2016-06-12 06:20:00, 0.701,2,2,f2z2
2016-06-12 06:25:00, 0.686,2,2,f2z2
2016-06-12 06:30:00, 0.672,2,2,f2z2
2016-06-12 06:35:00, 0.658,2,2,f2z2
2016-06-12 06:40:00, 0.644,2,2,f2z2
2016-06-12 06:45:00, 0.630,2,2,f2z2
2016-06-12 06:50:00, 0.617,2,2,f2z2
2016-06-12 06:55:00, 0.604,2,2,f2z2
2016-06-12 07:00:00, 0.591,2,2,f2z2
2016-06-12 07:05:00, 0.580,2,2,f2z2
2016-06-12 07:10:00, 0.568,2,2,f2z2
2016-06-12 07:15:00, 0.557,2,2,f2z2
2016-06-12 07:20:00, 0.545,2,2,f2z2
2016-06-12 07:25:00, 0.534,2,2,f2z2
2016-06-12 07:30:00, 0.523,2,2,f2z2
2016-06-12 07:35:00, 0.512,2,2,f2z2
2016-06-12 07:40:00, 0.501,2,2,f2z2
2016-06-12 07:45:00, 0.490,2,2,f2z2
2016-06-12 07:50:00, 0.480,2,2,f2z2
2016-06-12 07:55:00, 0.470,2,2,f2z2
2016-06-12 08:00:00, 0.460,2,2,f2z2
2016-06-12 08:05:00, 0.450,2,2,f2z2
2016-06-12 08:10:00, 0.442,2,2,f2z2
2016-06-12 08:15:00, 0.433,2,2,f2z2
2016-06-12 08:20:00, 0.424,2,2,f2z2
2016-06-12 08:25:00, 0.415,2,2,f2z2
2016-06-12 08:30:00, 0.407,2,2,f2z2
2016-06-12 08:35:00, 0.398,2,2,f2z2
2016-06-12 08:40:00, 0.390,2,2,f2z2
2016-06-12 08:45:00, 0.382,2,2,f2z2
2016-06-12 08:50:00, 0.374,2,2,f2z2
2016-06-12 08:55:00, 0.366,2,2,f2z2
2016-06-12 09:00:00, 0.358,2,2,f2z2
2016-06-12 09:05:00, 0.350,2,2,f2z2
2016-06-12 09:10:00, 0.343,2,2,f2z2
2016-06-12 09:15:00, 0.337,2,2,f2z2
2016-06-12 09:20:00, 0.330,2,2,f2z2
2016-06-12 09:25:00, 0.323,2,2,f2z2
2016-06-12 09:30:00, 0.316,2,2,f2z2
2016-06-12 09:35:00, 0.310,2,2,f2z2
2016-06-12 09:40:00, 0.303,2,2,f2z2
2016-06-12 09:45:00, 0.297,2,2,f2z2
2016-06-12 09:50:00, 0.291,2,2,f2z2
2016-06-12 09:55:00, 0.285,2,2,f2z2
2016-06-12 10:00:00, 0.279,2,2,f2z2
2016-06-12 10:05:00, 0.273,2,2,f2z2
2016-06-12 10:10:00, 0.267,2,2,f2z2
2016-06-12 10:15:00, 0.261,2,2,f2z2
2016-06-12 10:20:00, 0.257,2,2,f2z2
2016-06-12 10:25:00, 0.251,2,2,f2z2
2016-06-12 10:30:00, 0.246,2,2,f2z2
2016-06-12 10:35:00, 0.241,2,2,f2z2
2016-06-12 10:40:00, 0.236,2,2,f2z2
2016-06-12 10:45:00, 0.231,2,2,f2z2
2016-06-12 10:50:00, 0.226,2,2,f2z2
2016-06-12 10:55:00, 0.222,2,2,f2z2
2016-06-12 11:00:00, 0.217,2,2,f2z2
2016-06-12 11:05:00, 0.212,2,2,f2z2
2016-06-12 11:10:00, 0.208,2,2,f2z2
2016-06-12 11:15:00, 0.204,2,2,f2z2
2016-06-12 11:20:00, 0.199,2,2,f2z2
2016-06-12 11:25:00, 0.196,2,2,f2z2
2016-06-12 11:30:00, 0.192,2,2,f2z2
2016-06-12 11:35:00, 0.188,2,2,f2z2
2016-06-12 11:40:00, 0.184,2,2,f2z2
2016-06-12 11:45:00, 0.180,2,2,f2z2
2016-06-12 11:50:00, 0.176,2,2,f2z2
2016-06-12 11:55:00, 0.173,2,2,f2z2
2016-06-12 12:00:00, 0.169,2,2,f2z2
2016-06-12 12:05:00, 0.166,2,2,f2z2
2016-06-12 12:10:00, 0.162,2,2,f2z2
2016-06-12 12:15:00, 0.159,2,2,f2z2
2016-06-12 12:20:00, 0.155,2,2,f2z2
2016-06-12 12:25:00, 0.152,2,2,f2z2
2016-06-12 12:30:00, 0.149,2,2,f2z2
2016-06-12 12:35:00, 0.146,2,2,f2z2
2016-06-12 12:40:00, 0.143,2,2,f2z2
2016-06-12 12:45:00, 0.140,2,2,f2z2
2016-06-12 12:50:00, 0.137,2,2,f2z2
2016-06-12 12:55:00, 0.134,2,2,f2z2
2016-06-12 13:00:00, 0.132,2,2,f2z2
2016-06-12 13:05:00, 0.129,2,2,f2z2
2016-06-12 13:10:00, 0.126,2,2,f2z2
2016-06-12 13:15:00, 0.124,2,2,f2z2
2016-06-12 13:20:00, 0.121,2,2,f2z2
2016-06-12 13:25:00, 0.118,2,2,f2z2
2016-06-12 13:30:00, 0.116,2,2,f2z2
2016-06-12 13:35:00, 0.114,2,2,f2z2
2016-06-12 13:40:00, 0.111,2,2,f2z2
2016-06-12 13:45:00, 0.109,2,2,f2z2
2016-06-12 13:50:00, 0.107,2,2,f2z2
2016-06-12 13:55:00, 0.105,2,2,f2z2
2016-06-12 14:00:00, 0.103,2,2,f2z2
2016-06-12 14:05:00, 0.100,2,2,f2z2
2016-06-12 14:10:00, 0.098,2,2,f2z2
2016-06-12 14:15:00, 0.096,2,2,f2z2
2016-06-12 14:20:00, 0.094,2,2,f2z2
2016-06-12 14:25:00, 0.092,2,2,f2z2
2016-06-12 14:30:00, 0.090,2,2,f2z2
2016-06-12 14:35:00, 0.088,2,2,f2z2
2016-06-12 14:40:00, 0.087,2,2,f2z2
2016-06-12 14:45:00, 0.085,2,2,f2z2
2016-06-12 14:50:00, 0.083,2,2,f2z2
2016-06-12 14:55:00, 0.082,2,2,f2z2
2016-06-12 15:00:00, 0.080,2,2,f2z2
2016-06-12 15:05:00, 0.078,2,2,f2z2
2016-06-12 15:10:00, 0.077,2,2,f2z2
2016-06-12 15:15:00, 0.075,2,2,f2z2
2016-06-12 15:20:00, 0.073,2,2,f2z2
2016-06-12 15:25:00, 0.072,2,2,f2z2
2016-06-12 15:30:00, 0.070,2,2,f2z2
2016-06-12 15:35:00, 0.069,2,2,f2z2
2016-06-12 15:40:00, 0.067,2,2,f2z2
2016-06-12 15:45:00, 0.066,2,2,f2z2
2016-06-12 15:50:00, 0.065,2,2,f2z2
2016-06-12 15:55:00, 0.063,2,2,f2z2
2016-06-12 16:00:00, 0.062,2,2,f2z2
2016-06-12 16:05:00, 0.061,2,2,f2z2
2016-06-12 16:10:00, 0.060,2,2,f2z2
2016-06-12 16:15:00, 0.058,2,2,f2z2
2016-06-12 16:20:00, 0.057,2,2,f2z2
2016-06-12 16:25:00, 0.056,2,2,f2z2
2016-06-12 16:30:00, 0.055,2,2,f2z2
2016-06-12 16:35:00, 0.054,2,2,f2z2
2016-06-12 16:40:00, 0.052,2,2,f2z2
2016-06-12 16:45:00, 0.051,2,2,f2z2
2016-06-12 16:50:00, 0.050,2,2,f2z2
2016-06-12 16:55:00, 0.049,2,2,f2z2
2016-06-12 17:00:00, 0.048,2,2,f2z2
2016-06-12 17:05:00, 0.047,2,2,f2z2
2016-06-12 17:10:00, 0.046,2,2,f2z2
2016-06-12 17:15:00, 0.045,2,2,f2z2
2016-06-12 17:20:00, 0.044,2,2,f2z2
2016-06-12 17:25:00, 0.043,2,2,f2z2
2016-06-12 17:30:00, 0.043,2,2,f2z2
2016-06-12 17:35:00, 0.042,2,2,f2z2
2016-06-12 17:40:00, 0.041,2,2,f2z2
2016-06-12 17:45:00, 0.040,2,2,f2z2
2016-06-12 17:50:00, 0.039,2,2,f2z2
2016-06-12 17:55:00, 0.038,2,2,f2z2
2016-06-12 18:00:00, 0.038,2,2,f2z2
2016-06-12 18:05:00, 0.037,2,2,f2z2
2016-06-12 18:10:00, 0.036,2,2,f2z2
2016-06-12 18:15:00, 0.035,2,2,f2z2
2016-06-12 18:20:00, 0.035,2,2,f2z2
2016-06-12 18:25:00, 0.034,2,2,f2z2
2016-06-12 18:30:00, 0.033,2,2,f2z2
2016-06-12 18:35:00, 0.032,2,2,f2z2
2016-06-12 18:40:00, 0.032,2,2,f2z2
2016-06-12 18:45:00, 0.031,2,2,f2z2
2016-06-12 18:50:00, 0.030,2,2,f2z2
2016-06-12 18:55:00, 0.030,2,2,f2z2
2016-06-12 19:00:00, 0.029,2,2,f2z2
2016-06-12 19:05:00, 0.029,2,2,f2z2
2016-06-12 19:10:00, 0.028,2,2,f2z2
2016-06-12 19:15:00, 0.027,2,2,f2z2
2016-06-12 19:20:00, 0.027,2,2,f2z2
2016-06-12 19:25:00, 0.026,2,2,f2z2
2016-06-12 19:30:00, 0.026,2,2,f2z2
2016-06-12 19:35:00, 0.025,2,2,f2z2
2016-06-12 19:40:00, 0.025,2,2,f2z2
2016-06-12 19:45:00, 0.024,2,2,f2z2
2016-06-12 19:50:00, 0.024,2,2,f2z2
2016-06-12 19:55:00, 0.023,2,2,f2z2
2016-06-12 20:00:00, 0.023,2,2,f2z2
2016-06-12 20:05:00, 0.022,2,2,f2z2
2016-06-12 20:10:00, 0.022,2,2,f2z2
2016-06-12 20:15:00, 0.021,2,2,f2z2
2016-06-12 20:20:00, 0.021,2,2,f2z2
2016-06-12 20:25:00, 0.020,2,2,f2z2
2016-06-12 20:30:00, 0.020,2,2,f2z2
2016-06-12 20:35:00, 0.020,2,2,f2z2
2016-06-12 20:40:00, 0.019,2,2,f2z2
2016-06-12 20:45:00, 0.019,2,2,f2z2
2016-06-12 20:50:00, 0.018,2,2,f2z2
2016-06-12 20:55:00, 0.018,2,2,f2z2
2016-06-12 21:00:00, 0.018,2,2,f2z2
2016-06-12 21:05:00, 0.017,2,2,f2z2
2016-06-12 21:10:00, 0.017,2,2,f2z2
2016-06-12 21:15:00, 0.017,2,2,f2z2
2016-06-12 21:20:00, 0.016,2,2,f2z2
2016-06-12 21:25:00, 0.016,2,2,f2z2
2016-06-12 21:30:00, 0.016,2,2,f2z2
2016-06-12 21:35:00, 0.015,2,2,f2z2
2016-06-12 21:40:00, 0.015,2,2,f2z2
2016-06-12 21:45:00, 0.015,2,2,f2z2
2016-06-12 21:50:00, 0.014,2,2,f2z2
2016-06-12 21:55:00, 0.014,2,2,f2z2
